FL_DATE,ORIGIN,DEST,DEP_DELAY,TAXI_OUT,TAXI_IN,ARR_DELAY,AIR_TIME,DISTANCE
5/1/26 0:00,ORD,ICT,-6,42,5,6,101,588
5/1/26 0:00,ORD,ICT,-2,26,11,0,98,588
5/1/26 0:00,ORD,ICT,-1,40,40,48,102,588
5/1/26 0:00,ORD,ICT,1,27,6,-1,95,588
5/1/26 0:00,ORD,ICT,21,27,8,12,88,588
5/1/26 0:00,ORD,ICT,47,28,5,32,91,588
5/1/26 0:00,ORD,ILM,-8,21,7,-25,101,760
5/1/26 0:00,ORD,ILM,0,28,4,-12,97,760
5/1/26 0:00,ORD,IND,-8,30,5,-10,35,177
5/1/26 0:00,ORD,IND,-7,53,9,15,33,177
5/1/26 0:00,ORD,IND,-6,29,5,-5,35,177
5/1/26 0:00,ORD,IND,-5,27,7,-13,31,177
5/1/26 0:00,ORD,IND,-5,27,8,-13,33,177
5/1/26 0:00,ORD,IND,-5,33,4,-6,35,177
5/1/26 0:00,ORD,IND,-4,30,5,-9,33,177
5/1/26 0:00,ORD,IND,-4,49,5,8,35,177
5/1/26 0:00,ORD,IND,-3,39,4,7,33,177
5/1/26 0:00,ORD,IND,-3,48,5,6,32,177
5/1/26 0:00,ORD,IND,-2,26,6,-12,33,177
5/1/26 0:00,ORD,IND,-1,30,4,-6,32,177
5/1/26 0:00,ORD,IND,0,66,5,25,31,177
5/1/26 0:00,ORD,IND,3,14,9,-14,32,177
5/1/26 0:00,ORD,IND,4,30,6,-2,31,177
5/1/26 0:00,ORD,IND,8,19,6,-8,32,177
5/1/26 0:00,ORD,IND,9,48,5,20,33,177
5/1/26 0:00,ORD,IND,17,32,3,12,30,177
5/1/26 0:00,ORD,IND,26,12,5,11,36,177
5/1/26 0:00,ORD,IND,38,30,5,28,35,177
5/1/26 0:00,ORD,IND,39,30,3,33,33,177
5/1/26 0:00,ORD,JAX,-7,33,8,-6,116,864
5/1/26 0:00,ORD,JAX,-6,20,12,-17,115,864
5/1/26 0:00,ORD,JAX,-1,49,5,7,110,864
5/1/26 0:00,ORD,JAX,5,22,6,-2,115,864
5/1/26 0:00,ORD,JAX,17,25,9,8,114,864
5/1/26 0:00,ORD,JAX,20,42,5,20,111,864
5/1/26 0:00,ORD,JFK,-9,33,6,-12,96,740
5/1/26 0:00,ORD,JFK,-3,22,9,-22,95,740
5/1/26 0:00,ORD,JFK,10,25,10,-6,98,740
5/1/26 0:00,ORD,JFK,24,27,11,15,102,740
5/1/26 0:00,ORD,JFK,50,18,20,43,102,740
5/1/26 0:00,ORD,JLN,7,25,4,7,88,484
5/1/26 0:00,ORD,JST,-8,27,5,-14,70,487
5/1/26 0:00,ORD,LAF,5,32,3,9,29,119
5/1/26 0:00,ORD,LAF,20,20,10,20,30,119
5/1/26 0:00,ORD,LAN,5,38,3,13,37,179
5/1/26 0:00,ORD,LAN,18,40,3,24,34,179
5/1/26 0:00,ORD,LAS,-8,21,11,-31,189,1514
5/1/26 0:00,ORD,LAS,-6,70,6,17,197,1514
5/1/26 0:00,ORD,LAS,-3,15,11,-14,203,1514
5/1/26 0:00,ORD,LAS,-2,30,11,-5,203,1514
5/1/26 0:00,ORD,LAS,-2,48,7,2,204,1514
5/1/26 0:00,ORD,LAS,-2,54,12,3,190,1514
5/1/26 0:00,ORD,LAS,0,18,7,-28,203,1514
5/1/26 0:00,ORD,LAS,0,46,11,22,219,1514
5/1/26 0:00,ORD,LAS,7,28,8,-16,197,1514
5/1/26 0:00,ORD,LAS,11,39,5,20,205,1514
5/1/26 0:00,ORD,LAS,39,31,6,11,186,1514
5/1/26 0:00,ORD,LAS,53,33,6,30,187,1514
5/1/26 0:00,ORD,LAS,58,47,15,59,191,1514
5/1/26 0:00,ORD,LAS,62,34,9,35,183,1514
5/1/26 0:00,ORD,LAS,78,23,9,29,186,1514
5/1/26 0:00,ORD,LAS,82,32,5,69,190,1514
5/1/26 0:00,ORD,LAS,88,34,6,58,182,1514
5/1/26 0:00,ORD,LAS,153,27,10,146,202,1514
5/1/26 0:00,ORD,LAS,230,29,7,202,184,1514
5/1/26 0:00,ORD,LAX,-8,32,19,-15,227,1744
5/1/26 0:00,ORD,LAX,-6,16,11,-19,237,1744
5/1/26 0:00,ORD,LAX,-6,38,11,-15,227,1744
5/1/26 0:00,ORD,LAX,-5,39,20,7,230,1744
5/1/26 0:00,ORD,LAX,-4,26,12,-23,226,1744
5/1/26 0:00,ORD,LAX,-3,20,5,-26,234,1744
5/1/26 0:00,ORD,LAX,-3,37,9,-7,226,1744
5/1/26 0:00,ORD,LAX,-2,34,12,0,233,1744
5/1/26 0:00,ORD,LAX,-2,53,6,-5,221,1744
5/1/26 0:00,ORD,LAX,-1,26,8,-22,228,1744
5/1/26 0:00,ORD,LAX,0,33,7,-5,235,1744
5/1/26 0:00,ORD,LAX,1,17,23,-18,220,1744
5/1/26 0:00,ORD,LAX,4,39,5,-18,212,1744
5/1/26 0:00,ORD,LAX,6,17,15,-12,234,1744
5/1/26 0:00,ORD,LAX,7,57,24,15,208,1744
5/1/26 0:00,ORD,LAX,16,23,4,-20,216,1744
5/1/26 0:00,ORD,LAX,17,30,7,-4,221,1744
5/1/26 0:00,ORD,LAX,38,17,8,4,221,1744
5/1/26 0:00,ORD,LAX,55,58,18,68,214,1744
5/1/26 0:00,ORD,LEX,-11,50,6,8,53,323
5/1/26 0:00,ORD,LEX,-5,13,6,-26,51,323
5/1/26 0:00,ORD,LEX,3,44,4,13,51,323
5/1/26 0:00,ORD,LEX,5,62,3,30,49,323
5/1/26 0:00,ORD,LEX,60,37,5,57,49,323
5/1/26 0:00,ORD,LEX,743,31,5,738,51,323
5/1/26 0:00,ORD,LGA,-14,20,3,-36,93,733
5/1/26 0:00,ORD,LGA,-10,18,9,-13,101,733
5/1/26 0:00,ORD,LGA,-10,24,6,-22,90,733
5/1/26 0:00,ORD,LGA,-9,27,7,-16,95,733
5/1/26 0:00,ORD,LGA,-6,15,7,-24,96,733
5/1/26 0:00,ORD,LGA,-5,19,23,-9,92,733
5/1/26 0:00,ORD,LGA,-5,21,5,-31,86,733
5/1/26 0:00,ORD,LGA,-5,23,5,-24,91,733
5/1/26 0:00,ORD,LGA,-5,23,16,-13,88,733
5/1/26 0:00,ORD,LGA,-5,34,6,-14,94,733
5/1/26 0:00,ORD,LGA,-4,28,7,-8,95,733
5/1/26 0:00,ORD,LGA,-4,29,5,-15,93,733
5/1/26 0:00,ORD,LGA,-4,34,27,12,93,733
5/1/26 0:00,ORD,LGA,-3,40,9,8,100,733
5/1/26 0:00,ORD,LGA,-2,21,4,-31,89,733
5/1/26 0:00,ORD,LGA,0,21,7,-17,89,733
5/1/26 0:00,ORD,LGA,0,29,6,-9,94,733
5/1/26 0:00,ORD,LGA,1,26,20,3,94,733
5/1/26 0:00,ORD,LGA,4,15,4,-22,96,733
5/1/26 0:00,ORD,LGA,4,36,9,13,91,733
5/1/26 0:00,ORD,LGA,5,22,11,-4,96,733
5/1/26 0:00,ORD,LGA,8,28,3,1,93,733
5/1/26 0:00,ORD,LGA,9,28,6,-3,92,733
5/1/26 0:00,ORD,LGA,12,42,4,12,93,733
5/1/26 0:00,ORD,LGA,13,35,6,10,92,733
5/1/26 0:00,ORD,LGA,14,24,9,12,100,733
5/1/26 0:00,ORD,LGA,18,20,5,1,90,733
5/1/26 0:00,ORD,LGA,24,17,3,3,92,733
5/1/26 0:00,ORD,LGA,25,45,5,32,95,733
5/1/26 0:00,ORD,LGA,27,21,7,9,92,733
5/1/26 0:00,ORD,LGA,29,19,15,20,92,733
5/1/26 0:00,ORD,LGA,39,30,9,32,93,733
5/1/26 0:00,ORD,LGA,51,17,3,30,94,733
5/1/26 0:00,ORD,LGA,145,16,7,120,88,733
5/1/26 0:00,ORD,LIT,-1,32,6,3,88,552
5/1/26 0:00,ORD,LIT,1,22,7,-10,86,552
5/1/26 0:00,ORD,LIT,15,25,10,11,87,552
5/1/26 0:00,ORD,LNK,-7,23,5,-19,80,466
5/1/26 0:00,ORD,LNK,-5,38,5,-10,71,466
5/1/26 0:00,ORD,LNK,4,29,5,-8,73,466
5/1/26 0:00,ORD,LNK,13,35,6,14,76,466
5/1/26 0:00,ORD,LNK,60,26,5,44,73,466
5/1/26 0:00,ORD,LSE,-6,48,3,6,45,215
5/1/26 0:00,ORD,LSE,-2,34,5,0,44,215
5/1/26 0:00,ORD,LSE,37,24,4,21,42,215
5/1/26 0:00,ORD,LWB,-5,35,3,-10,70,489
5/1/26 0:00,ORD,LYH,71,33,9,64,77,564
5/1/26 0:00,ORD,MBS,-8,45,4,-1,41,222
5/1/26 0:00,ORD,MBS,13,57,4,37,42,222
5/1/26 0:00,ORD,MBS,17,26,3,13,41,222
5/1/26 0:00,ORD,MCI,-7,23,8,-17,67,403
5/1/26 0:00,ORD,MCI,-7,23,8,-16,67,403
5/1/26 0:00,ORD,MCI,-6,16,5,-25,65,403
5/1/26 0:00,ORD,MCI,-4,20,10,-19,71,403
5/1/26 0:00,ORD,MCI,-3,20,10,-11,76,403
5/1/26 0:00,ORD,MCI,-1,91,4,55,66,403
5/1/26 0:00,ORD,MCI,1,51,8,18,67,403
5/1/26 0:00,ORD,MCI,2,21,4,-17,62,403
5/1/26 0:00,ORD,MCI,3,21,6,-9,67,403
5/1/26 0:00,ORD,MCI,4,37,5,5,66,403
5/1/26 0:00,ORD,MCI,11,18,7,-4,67,403
5/1/26 0:00,ORD,MCI,17,26,7,6,70,403
5/1/26 0:00,ORD,MCI,24,23,5,9,68,403
5/1/26 0:00,ORD,MCI,41,20,4,20,65,403
5/1/26 0:00,ORD,MCO,-5,19,4,-26,123,1005
5/1/26 0:00,ORD,MCO,-4,21,21,-17,122,1005
5/1/26 0:00,ORD,MCO,-3,26,7,-3,136,1005
5/1/26 0:00,ORD,MCO,-3,29,8,-15,126,1005
5/1/26 0:00,ORD,MCO,-2,40,8,-9,124,1005
5/1/26 0:00,ORD,MCO,-2,41,8,0,128,1005
5/1/26 0:00,ORD,MCO,-1,12,17,-2,130,1005
5/1/26 0:00,ORD,MCO,0,36,5,-7,127,1005
5/1/26 0:00,ORD,MCO,1,21,6,-11,129,1005
5/1/26 0:00,ORD,MCO,2,41,8,6,130,1005
5/1/26 0:00,ORD,MCO,3,20,7,-13,121,1005
5/1/26 0:00,ORD,MCO,3,25,6,-14,127,1005
5/1/26 0:00,ORD,MCO,5,32,5,-1,134,1005
5/1/26 0:00,ORD,MCO,11,18,11,2,122,1005
5/1/26 0:00,ORD,MCO,22,21,7,17,132,1005
5/1/26 0:00,ORD,MCO,29,24,6,23,134,1005
5/1/26 0:00,ORD,MCO,38,37,11,45,130,1005
5/1/26 0:00,ORD,MCO,81,21,7,69,127,1005
5/1/26 0:00,ORD,MCW,-10,40,5,1,53,288
5/1/26 0:00,ORD,MCW,-10,62,6,17,50,288
5/1/26 0:00,ORD,MDT,-9,25,4,-22,75,594
5/1/26 0:00,ORD,MDT,-8,21,5,-28,76,594
5/1/26 0:00,ORD,MDT,-3,26,6,-13,77,594
5/1/26 0:00,ORD,MDT,-1,20,5,-15,75,594
5/1/26 0:00,ORD,MDT,0,20,7,-15,78,594
5/1/26 0:00,ORD,MDT,0,40,6,-2,76,594
5/1/26 0:00,ORD,MDT,5,17,6,-15,73,594
5/1/26 0:00,ORD,MEM,-8,27,5,-8,82,491
5/1/26 0:00,ORD,MEM,-5,25,14,-5,79,491
5/1/26 0:00,ORD,MEM,-4,30,4,-2,87,491
5/1/26 0:00,ORD,MEM,-3,53,9,27,92,491
5/1/26 0:00,ORD,MEM,-1,26,8,2,95,491
5/1/26 0:00,ORD,MEM,-1,49,3,14,81,491
5/1/26 0:00,ORD,MEM,20,23,5,13,84,491
5/1/26 0:00,ORD,MGW,8,45,4,20,64,449
5/1/26 0:00,ORD,MHK,-6,24,4,-13,81,501
5/1/26 0:00,ORD,MHK,54,23,16,48,76,501
5/1/26 0:00,ORD,MHT,-5,44,4,-3,101,843
5/1/26 0:00,ORD,MHT,14,18,5,-14,100,843
5/1/26 0:00,ORD,MHT,38,23,6,20,102,843
5/1/26 0:00,ORD,MIA,-6,18,10,-18,157,1197
5/1/26 0:00,ORD,MIA,-5,29,9,-11,156,1197
5/1/26 0:00,ORD,MIA,-5,33,13,-4,158,1197
5/1/26 0:00,ORD,MIA,-4,17,5,-33,144,1197
5/1/26 0:00,ORD,MIA,-3,22,6,-19,156,1197
5/1/26 0:00,ORD,MIA,0,15,6,-9,162,1197
5/1/26 0:00,ORD,MIA,1,15,7,-17,154,1197
5/1/26 0:00,ORD,MIA,7,62,8,29,152,1197
5/1/26 0:00,ORD,MIA,13,10,5,2,162,1197
5/1/26 0:00,ORD,MIA,28,13,6,11,156,1197
5/1/26 0:00,ORD,MIA,30,17,5,15,156,1197
5/1/26 0:00,ORD,MIA,46,25,10,37,153,1197
5/1/26 0:00,ORD,MKE,-6,35,6,-8,19,67
5/1/26 0:00,ORD,MKE,-5,33,4,-9,24,67
5/1/26 0:00,ORD,MKE,-5,39,5,-2,24,67
5/1/26 0:00,ORD,MKE,-5,46,4,11,24,67
5/1/26 0:00,ORD,MKE,-5,74,5,27,21,67
5/1/26 0:00,ORD,MKE,-4,32,4,-8,21,67
5/1/26 0:00,ORD,MKE,-3,39,4,0,21,67
5/1/26 0:00,ORD,MKE,-3,40,6,1,20,67
5/1/26 0:00,ORD,MKE,-2,39,4,-2,22,67
5/1/26 0:00,ORD,MKE,-2,42,9,10,22,67
5/1/26 0:00,ORD,MKE,-1,33,4,-9,20,67
5/1/26 0:00,ORD,MKE,-1,52,9,16,18,67
5/1/26 0:00,ORD,MKE,1,32,3,-7,19,67
5/1/26 0:00,ORD,MKE,2,62,6,23,19,67
5/1/26 0:00,ORD,MKE,4,23,3,-8,25,67
5/1/26 0:00,ORD,MKE,7,39,3,7,20,67
5/1/26 0:00,ORD,MKE,34,30,5,27,20,67
5/1/26 0:00,ORD,MKE,109,36,8,116,23,67
5/1/26 0:00,ORD,MLI,-11,42,5,-4,31,139
5/1/26 0:00,ORD,MLI,-6,28,5,-18,29,139
5/1/26 0:00,ORD,MLI,-5,26,4,-14,30,139
5/1/26 0:00,ORD,MLI,-4,48,4,9,30,139
5/1/26 0:00,ORD,MLI,-3,33,15,5,36,139
5/1/26 0:00,ORD,MLI,-2,23,5,-22,29,139
5/1/26 0:00,ORD,MLI,2,40,4,3,27,139
5/1/26 0:00,ORD,MLI,31,19,4,10,29,139
5/1/26 0:00,ORD,MLI,37,63,5,61,30,139
5/1/26 0:00,ORD,MQT,-4,28,5,-6,52,303
5/1/26 0:00,ORD,MQT,20,18,6,1,50,303
5/1/26 0:00,ORD,MQT,45,38,5,53,53,303
5/1/26 0:00,ORD,MSN,-11,32,3,-17,26,108
5/1/26 0:00,ORD,MSN,-6,21,4,-19,28,108
5/1/26 0:00,ORD,MSN,-6,30,5,-11,28,108
5/1/26 0:00,ORD,MSN,-6,31,6,-12,29,108
5/1/26 0:00,ORD,MSN,-5,25,4,-20,27,108
5/1/26 0:00,ORD,MSN,-3,23,3,-16,28,108
5/1/26 0:00,ORD,MSN,-3,46,2,6,26,108
5/1/26 0:00,ORD,MSN,-3,65,5,35,31,108
5/1/26 0:00,ORD,MSN,-2,28,3,-7,28,108
5/1/26 0:00,ORD,MSN,-1,27,4,-13,30,108
5/1/26 0:00,ORD,MSN,0,60,5,26,28,108
5/1/26 0:00,ORD,MSN,3,25,4,-8,24,108
5/1/26 0:00,ORD,MSN,8,30,5,-2,28,108
5/1/26 0:00,ORD,MSN,15,35,3,9,28,108
5/1/26 0:00,ORD,MSN,19,68,4,54,30,108
5/1/26 0:00,ORD,MSN,73,42,3,80,29,108
5/1/26 0:00,ORD,MSO,-3,25,4,-35,177,1332
5/1/26 0:00,ORD,MSP,-11,18,6,-27,57,334
5/1/26 0:00,ORD,MSP,-6,35,3,-13,56,334
5/1/26 0:00,ORD,MSP,-5,17,7,-11,71,334
5/1/26 0:00,ORD,MSP,-5,20,7,-16,62,334
5/1/26 0:00,ORD,MSP,-3,73,3,21,54,334
5/1/26 0:00,ORD,MSP,-2,21,3,-29,55,334
5/1/26 0:00,ORD,MSP,-2,34,3,12,81,334
5/1/26 0:00,ORD,MSP,-1,19,3,-20,66,334
5/1/26 0:00,ORD,MSP,-1,24,3,-17,54,334
5/1/26 0:00,ORD,MSP,0,21,27,-2,56,334
5/1/26 0:00,ORD,MSP,1,16,3,-18,60,334
5/1/26 0:00,ORD,MSP,3,23,28,16,58,334
5/1/26 0:00,ORD,MSP,5,22,5,-13,53,334
5/1/26 0:00,ORD,MSP,10,59,5,35,55,334
5/1/26 0:00,ORD,MSP,11,44,6,22,59,334
